CountryNameAr,CountryNameEn,CityNameAr,CityNameEn,Population
"المكسيك","Mexico","إيرابواتو","Irapuato",592953
"المكسيك","Mexico","إنسينادا","Ensenada",557430
"المكسيك","Mexico","ماتاموروس","Heroica Matamoros",541979
"المكسيك","Mexico","أبوداكا","Ciudad Apodaca",523370
"المكسيك","Mexico","مازاتلان","Mazatlan",501441
"المكسيك","Mexico","سيوداد لوبيز ماتيوس","Ciudad Lopez Mateos",489937
"المكسيك","Mexico","جنرال إسكوبيدو","Ciudad General Escobedo",454967
"المكسيك","Mexico","سان نيكولاس دي لوس غارزا","San Nicolas de los Garza",443273
"المكسيك","Mexico","ولاية فيراكروز","Veracruz",428323
"المكسيك","Mexico","تبيك","Tepic",425942
"المكسيك","Mexico","جالابا","Xalapa",424755
"المكسيك","Mexico","نويفو لاريدو","Nuevo Laredo",384033
"المكسيك","Mexico","سيلايا","Celaya",378143
"المكسيك","Mexico","فيلاهيرموسا","Villahermosa",353577
"المكسيك","Mexico","كويرنافاكا","Cuernavaca",338650
"المكسيك","Mexico","سيوداد أوبريجون","Ciudad Obregon",329404
"المكسيك","Mexico","شلمنقة","Salamanca",327169
"المكسيك","Mexico","كواتزاكوالكوس","Coatzacoalcos",319187
"المكسيك","Mexico","سانتا كاترينا","Ciudad Santa Catarina",306322
"المكسيك","Mexico","سيوداد فيكتوريا","Ciudad Victoria",305155
"المكسيك","Mexico","بلايا ديل كارمن","Playa del Carmen",304942
"المكسيك","Mexico","ولاية واهاكا","Oaxaca",300050
"المكسيك","Mexico","لوس موتشيس","Los Mochis",298009
"المكسيك","Mexico","باتشوكا","Pachuca",297848
"المكسيك","Mexico","تامبيكو","Tampico",297284
"المكسيك","Mexico","هيرويكا نوغاليس","Heroica Nogales",261137
"المكسيك","Mexico","لا باز","La Paz",250141
"المكسيك","Mexico","ولاية كامبيتشي","Campeche",249623
"المكسيك","Mexico","كارمين","Carmen",248845
"المكسيك","Mexico","مونكلوفا","Monclova",237169
"المكسيك","Mexico","غارسيا","Garcia",234698
"المكسيك","Mexico","تشيلبانسينغو","Chilpancingo",225728
"المكسيك","Mexico","بويرتو فالارتا","Puerto Vallarta",224166
"المكسيك","Mexico","بلدية تاباتشولا","Tapachula",217550
"المكسيك","Mexico","قرطبة","Cordoba",204721
"المكسيك","Mexico","كابو سان لوكاس","Cabo San Lucas",202694
"المكسيك","Mexico","سيوداد ماديرو","Ciudad Madero",197216
"المكسيك","Mexico","كواوتلا","Cuautla",194786
"المكسيك","Mexico","ولاية غواناخواتو","Guanajuato",194500
"المكسيك","Mexico","سيوداد ديل كارمن","Ciudad del Carmen",191238
"المكسيك","Mexico","سان كريستوبال","San Cristobal",183509
"مولدافيا","Moldova","كيشيناو","Chisinau",639000
"مولدافيا","Moldova","تيراسبول","Tiraspol",133807
"مولدافيا","Moldova","بالتيمور","Balti",97930
"مولدافيا","Moldova","بندر","Bender",76158
"مولدافيا","Moldova","ريف كاهول","Cahul",30018
"مولدافيا","Moldova","دوباساري","Dubasari",28500
"مولدافيا","Moldova","كومرات","Comrat",20113
"مولدافيا","Moldova","مقاطعة ستراسيني","Straseni",18376
"مولدافيا","Moldova","مقاطعة إيدينت","Edinet",15520
"مولدافيا","Moldova","مقاطعة كوسيني","Causeni",12874
"مولدافيا","Moldova","مقاطعة هينسيستي","Hincesti",12491
"مولدافيا","Moldova","مقاطعة سونجري","Singerei",12465
"مولدافيا","Moldova","فاليستي","Falesti",12074
"مولدافيا","Moldova","مقاطعة تشيميشليا","Cimislia",11997
"مولدافيا","Moldova","أنيني نوي","Anenii Noi",10872
"مولدافيا","Moldova","مقاطعة روشكاني","Riscani",9259
"مولدافيا","Moldova","باسارابياسكا","Basarabeasca",8471
"مولدافيا","Moldova","نيسبوريني","Nisporeni",7986
"مولدافيا","Moldova","مقاطعة تيلينيشتي","Telenesti",7227
"مولدافيا","Moldova","مقاطعة دوندوسيني","Donduseni",7101
"مولدافيا","Moldova","مقاطعة ستيفان فودا","Stefan Voda",7078
"مولدافيا","Moldova","مقاطعة شولدانيشتي","Soldanesti",5883
"مولدافيا","Moldova","مقاطعة كانتيمير","Cantemir",3429
"مولدافيا","Moldova","مقاطعة أونيتا","Ocnita",3133
"الجبل الأسود","Montenegro","بودغوريتسا","Podgorica",172139
"الجبل الأسود","Montenegro","نيكشيتش","Niksic",32046
"الجبل الأسود","Montenegro","أولسيني","Ulcinj",19921
"الجبل الأسود","Montenegro","هرسك نوفي","Herceg Novi",19536
"الجبل الأسود","Montenegro","بلييفليا","Pljevlja",19136
"الجبل الأسود","Montenegro","بودفا","Budva",17479
"الجبل الأسود","Montenegro","برشلونة","Bar",15868
"الجبل الأسود","Montenegro","كلوبيدوغريل","Plav",13805
"الجبل الأسود","Montenegro","روجايي","Rozaje",13608
"الجبل الأسود","Montenegro","كوتور","Kotor",13347
"الجبل الأسود","Montenegro","بييلو بوليي","Bijelo Polje",12900
"الجبل الأسود","Montenegro","ستنيي","Cetinje",12460
"الجبل الأسود","Montenegro","براني","Berane",11073
"الجبل الأسود","Montenegro","تيفات","Tivat",9367
"الجبل الأسود","Montenegro","دانيلوفغراد","Danilovgrad",5156
"الجبل الأسود","Montenegro","تيتيان","Tuzi",4748
"الجبل الأسود","Montenegro","مويكوفاتش","Mojkovac",3590
"الجبل الأسود","Montenegro","بلدية بلوزين","Pluzine",1102
"المغرب","Morocco","الدار البيضاء","Casablanca",3215935
"المغرب","Morocco","طنجة","Tangier",1275428
"المغرب","Morocco","فاس","Fes",1112072
"المغرب","Morocco","مراكش","Marrakech",966987
"المغرب","Morocco","وجدة-أنجاد","Oujda-Angad",614000
"المغرب","Morocco","الرباط","Rabat",572717
"المغرب","Morocco","أكادير","Agadir",538000
"المغرب","Morocco","مكناس","Meknes",520428
"المغرب","Morocco","القنيطرة","Kenitra",507736
"المغرب","Morocco","تطوان","Tetouan",422757
"المغرب","Morocco","صافي","Safi",323888
"المغرب","Morocco","تاوريرت","Taourirt",321876
"المغرب","Morocco","تمارة","Temara",297098
"المغرب","Morocco","إقليم خنيفرة","Khenifra",228567
"المغرب","Morocco","الجديدة","El Jadid",220181
"المغرب","Morocco","العيون","Laayoune",217732
"المغرب","Morocco","أيت ملول","Ait Melloul",210870
"المغرب","Morocco","بني ملال","Beni Mellal",209594
"المغرب","Morocco","بوسكورة","Bouskoura",200359
"المغرب","Morocco","المحمدية","Mohammedia",194358
"المغرب","Morocco","سطات","Settat",171556
"المغرب","Morocco","تازة","Taza",148406
"المغرب","Morocco","إنزكان","Inezgane",137512
"المغرب","Morocco","العرائش","Larache",133731
"المغرب","Morocco","كلميم","Guelmim",126729
"المغرب","Morocco","القصر الكبير","Ksar El Kebir",124701
"المغرب","Morocco","الصخيرات","Skhirate",122705
"المغرب","Morocco","بني يخلف","Beni Yakhlef",117653
"المغرب","Morocco","سيدي يحيى زعير","Sidi Yahya Zaer",116649
"المغرب","Morocco","بن جرير","Ben Guerir",114872
"المغرب","Morocco","مولاي عبد الله","Moulay Abdallah",103993
"المغرب","Morocco","أولاد تايمة","Oulad Teima",100284
"المغرب","Morocco","بركان","Berkane",99069
"المغرب","Morocco","عين العودة","Ain El Aouda",98502
"المغرب","Morocco","الرشيدية","Errachidia",97687
"المغرب","Morocco","سيدي سليمان","Sidi Slimane",95114
"المغرب","Morocco","وادي زم","Oued Zem",93776
"المغرب","Morocco","كزناية","Gueznaia",88676
"المغرب","Morocco","ويسلان","Wislane",87910
"المغرب","Morocco","جرسيف","Guercif",80703
"المغرب","Morocco","سيدي قاسم","Sidi Qacem",75037
"المغرب","Morocco","سيدي بيبي","Sidi Bibi",72929
"المغرب","Morocco","المضيق","M'diq",67599
"المغرب","Morocco","اليوسفية","Youssoufia",65669
"المغرب","Morocco","ميدلت","Midalt",62648
"المغرب","Morocco","عين حرودة","Ain Harrouda",60804
"المغرب","Morocco","المهدية","Mehdya",58558
"المغرب","Morocco","إقليم وزان","Ouezzane",57737
"المغرب","Morocco","إقليم تارودانت","Taroudannt",57136
"المغرب","Morocco","السمارة","Semara",57035
"المغرب","Morocco","الصويرة","Essaouira",56074
"المغرب","Morocco","تيط مليل","Tit Mellil",56019
"المغرب","Morocco","إقليم سيدي بنور","Sidi Bennour",55847
"المغرب","Morocco","صفرو","Sefrou",54163
"المغرب","Morocco","سيدي محمد الأحمر","Sidi Mohamed Lahmar",52679
"المغرب","Morocco","التمسية","Temsia",52663
"المغرب","Morocco","بني انصار","Beni Enzar",50508
"المغرب","Morocco","الحسيمة","Al Hoceima",50225
"المغرب","Morocco","تيفلت","Tiflet",49918
"المغرب","Morocco","العروي","Al Aaroui",46540
"المغرب","Morocco","مريرت","Mrirt",46285
"المغرب","Morocco","شفشاون","Chefchaouene",46168
"المغرب","Morocco","أورير","Aourir",46032
"المغرب","Morocco","طانطان","Tan-Tan",45821
"المغرب","Morocco","تنغير","Tineghir",44239
"المغرب","Morocco","سيدي بوقنادل","Bouknadel",43598
"المغرب","Morocco","تزنيت","Tiznit",43001
"المغرب","Morocco","أزمور","Azemmour",42098
"المغرب","Morocco","جرادة","Jerada",41014
"المغرب","Morocco","أزرو","Azrou",40808
"المغرب","Morocco","العيون","El Aioun",40652
"المغرب","Morocco","تمصلوحت","Tameslouht",40283
"المغرب","Morocco","سيدي يحيى الغرب","Sidi Yahia El Gharb",39946
"المغرب","Morocco","تاونات","Taounate",39114
"المغرب","Morocco","إقليم شيشاوة","Chichaoua",38452
"المغرب","Morocco","قصر تابونت","Tabount",37465
"موزمبيق","Mozambique","مابوتو","Maputo",1133200
"موزمبيق","Mozambique","ماتولا","Matola",1032197
"موزمبيق","Mozambique","محافظة نامبولا","Nampula",743000
"موزمبيق","Mozambique","بيرا","Beira",530604
"موزمبيق","Mozambique","أنغوتشي","Antonio Enes",347175
"موزمبيق","Mozambique","شيمويو","Chimoio",238976
"موزمبيق","Mozambique","نكالا","Cidade de Nacala",206449
"موزمبيق","Mozambique","ليشنجا","Lichinga",142253
"موزمبيق","Mozambique","بيمبا","Pemba",141316
"موزمبيق","Mozambique","خاي خاي","Xai-Xai",116343
"موزمبيق","Mozambique","ماكسيكسي","Maxixe",108824
"موزمبيق","Mozambique","مونتيبويز","Montepuez",76139
"موزمبيق","Mozambique","محافظة إنهامبان","Inhambane",63837
"موزمبيق","Mozambique","مواتيز","Moatize",39073
"موزمبيق","Mozambique","سونغو","Songo",36523
"موزمبيق","Mozambique","موكيمبوا دا برايا","Mocimboa da Praia",30950
"موزمبيق","Mozambique","موكيمبوا دا برايا","Mocimboa",27909
"موزمبيق","Mozambique","بالما","Palma",25627
"موزمبيق","Mozambique","ماباي","Mapai",19932
"موزمبيق","Mozambique","جزيرة موزامبيق","Ilha de Mocambique",14000
"موزمبيق","Mozambique","إسبونغابيرا","Espungabera",393
"ناميبيا","Namibia","ويندهوك","Windhoek",431000
"ناميبيا","Namibia","روندو","Rundu",118632
"ناميبيا","Namibia","أوشاكاتي","Oshakati",39679
"ناميبيا","Namibia","تسوميب","Tsumeb",34960
"ناميبيا","Namibia","سواكوبموند","Swakopmund",34300
"ناميبيا","Namibia","أوندانغوا","Ondangwa",30364
"ناميبيا","Namibia","ريهوبوث","Rehoboth",28843
"ناميبيا","Namibia","كاتيما موليلو","Katima Mulilo",28699
"ناميبيا","Namibia","غرووتفونتين","Grootfontein",26839
"ناميبيا","Namibia","أوكاهانديا","Okahandja",22639
"ناميبيا","Namibia","أوتجيوارونغو","Otjiwarongo",19614
"ناميبيا","Namibia","غوبابوس","Gobabis",19101
"ناميبيا","Namibia","كيتمانشوب","Keetmanshoop",16800
"ناميبيا","Namibia","لودريتز","Luderitz",12537
"ناميبيا","Namibia","أوشيكانغو","Oshikango",12423
"ناميبيا","Namibia","أوبوو","Opuwo",12335
"ناميبيا","Namibia","أوماتهييا","Omuthiya",7560
"ناميبيا","Namibia","أومارورو","Omaruru",6300
"ناميبيا","Namibia","أوتجو","Outjo",6013
"ناميبيا","Namibia","كاريبيب","Karibib",5132
"ناميبيا","Namibia","أوتابي","Outapi",4606
"ناميبيا","Namibia","كارازبورغ","Karasburg",4401
"ناميبيا","Namibia","أوساكوس","Usakos",3583
"ناورو","Nauru","ضاحية يارين","Yaren",803
"نيبال","Nepal","كتمندو","Kathmandu",845767
"نيبال","Nepal","منطقة بهاراتبور","Bharatpur",369377
"نيبال","Nepal","بيراتناغار","Biratnagar",242548
"نيبال","Nepal","بودانيلكانثا","Budhanilkantha",179688
"نيبال","Nepal","بيرغونج","Birganj",135904
"نيبال","Nepal","توخا","Tokha",133755
"نيبال","Nepal","بوتوال","Butwal",118462
"نيبال","Nepal","دهانغادي","Dhangadhi",101970
"نيبال","Nepal","هيتاودا","Hetauda",84000
"نيبال","Nepal","بهاكتابور","Bhaktapur",81748
"نيبال","Nepal","نيبالغونج","Nepalganj",72503
"نيبال","Nepal","بريندريغار","Birendranagar",47914
"نيبال","Nepal","مديرية باغلونغ","Baglung",29360
"نيبال","Nepal","نيبال","Palpa",29095
"نيبال","Nepal","مالانغاوا","Malangawa",25102
"نيبال","Nepal","مقاطعة داديلدهورا","Dadeldhura",19014
"نيبال","Nepal","محافظة إيلام","Ilam",17491
"نيبال","Nepal","مقاطعة ساليان","Salyan",15000
"هولندا","Netherlands","تيلبورخ","Tilburg",1944588
"هولندا","Netherlands","أمستردام","Amsterdam",1477213
"هولندا","Netherlands","روتردام","Rotterdam",664311
"هولندا","Netherlands","لاهاي","The Hague",548320
"هولندا","Netherlands","أترخت","Utrecht",359370
"هولندا","Netherlands","آيندهوفن","Eindhoven",243730
"هولندا","Netherlands","خَرُنِنغِن","Groningen",233273
"هولندا","Netherlands","آلميره","Almere",214715
"هولندا","Netherlands","نايميخن","Nijmegen",177659
"هولندا","Netherlands","آرنم","Arnhem",164096
"هولندا","Netherlands","هارلم","Haarlem",162543
"هولندا","Netherlands","أنسخديه","Enschede",159732
"هولندا","Netherlands","سيرتوخيمبوس","'s-Hertogenbosch",157486
"هولندا","Netherlands","آمرسفورت","Amersfoort",157462
"هولندا","Netherlands","زانستاد","Zaanstad",156901
"هولندا","Netherlands","أبلدورن","Apeldoorn",138945
"هولندا","Netherlands","زفوله","Zwolle",129840
"هولندا","Netherlands","زوترمير","Zoetermeer",125267
"هولندا","Netherlands","ليوواردن","Leeuwarden",124481
"هولندا","Netherlands","لايدن","Leiden",124093
"هولندا","Netherlands","دوردريخت","Dordrecht",121434
"هولندا","Netherlands","ماستريخت","Maastricht",120227
"هولندا","Netherlands","ألفن آن دن راين","Alphen aan den Rijn",114182
"هولندا","Netherlands","ألكمار","Alkmaar",111766
"هولندا","Netherlands","دلفت","Delft",109435
"هولندا","Netherlands","إيمين","Emmen",107024
"هولندا","Netherlands","ديفينتر","Deventer",101236
"هولندا","Netherlands","أمستلفين","Amstelveen",94435
"هولندا","Netherlands","هيلموند","Helmond",92627
"هولندا","Netherlands","أوس","Oss",92526
"هولندا","Netherlands","هيلفرسوم","Hilversum",91235
"هولندا","Netherlands","هيرلين","Heerlen",86936
"هولندا","Netherlands","ليليستاد","Lelystad",83033
"هولندا","Netherlands","هينجيلو","Hengelo",81049
"هولندا","Netherlands","سخيدام","Schiedam",79279
"هولندا","Netherlands","زاندام","Zaandam",78682
"هولندا","Netherlands","هوفدوروب","Hoofddorp",77885
"هولندا","Netherlands","روسيندال","Roosendaal",77200
"هولندا","Netherlands","هورن","Hoorn",75645
"هولندا","Netherlands","فلاردينجن","Vlaardingen",73924
"هولندا","Netherlands","خاودا","Gouda",73681
"هولندا","Netherlands","ألميلو","Almelo",73132
"هولندا","Netherlands","سبايكينيسه","Spijkenisse",72740
"هولندا","Netherlands","أسن","Assen",68836
"هولندا","Netherlands","بيرخن أوب زووم","Bergen op Zoom",67514
"هولندا","Netherlands","كابيل آن دن آيسل","Capelle aan den IJssel",67319
"هولندا","Netherlands","فينندال","Veenendaal",66912
"هولندا","Netherlands","كاتفايك","Katwijk",66607
"هولندا","Netherlands","زايست","Zeist",65043
"هولندا","Netherlands","نيواخاين","Nieuwegein",63866
"هولندا","Netherlands","بارنيفيلد","Barneveld",59992
"هولندا","Netherlands","هيرهوخوفارد","Heerhugowaard",58387
"هولندا","Netherlands","دوتينخيم","Doetinchem",58270
"هولندا","Netherlands","دن هيلدر","Den Helder",56582
"هولندا","Netherlands","أوسترهاوت","Oosterhout",56206
"هولندا","Netherlands","هوخيفين","Hoogeveen",55603
"هولندا","Netherlands","رايسفايك","Rijswijk",55220
"هولندا","Netherlands","تيرنوزن","Terneuzen",54589
"هولندا","Netherlands","فوردن","Woerden",52694
"هولندا","Netherlands","هاوتن","Houten",50223
"هولندا","Netherlands","فيرت","Weert",50011
"هولندا","Netherlands","هاردرفايك","Harderwijk",50000
"هولندا","Netherlands","فالفايك","Waalwijk",48815
"هولندا","Netherlands","باريندريخت","Barendrecht",48643
"هولندا","Netherlands","آيماودن","IJmuiden",48320
"هولندا","Netherlands","زوتفن","Zutphen",47423
"هولندا","Netherlands","ريدركيرك","Ridderkerk",46671
"هولندا","Netherlands","سخاخن","Schagen",46553
"هولندا","Netherlands","فيلدهوفن","Veldhoven",45500
"هولندا","Netherlands","كِركَرادة","Kerkrade",45442
"هولندا","Netherlands","دراختن","Drachten",45186
"هولندا","Netherlands","ميديمبليك","Medemblik",45165
"هولندا","Netherlands","هوسدن","Heusden",45005
"هولندا","Netherlands","زفايندريخت","Zwijndrecht",44775
"هولندا","Netherlands","فليسنجن","Vlissingen",44358
"هولندا","Netherlands","زيفينار","Zevenaar",44096
"هولندا","Netherlands","نوردفايك","Noordwijk",44062
"هولندا","Netherlands","إيتن- لور","Etten-Leur",43869
"هولندا","Netherlands","فينراي","Venray",43713
"هولندا","Netherlands","نايكيرك","Nijkerk",43600
"هولندا","Netherlands","ريدن","Rheden",43525
"هولندا","Netherlands","دي بيلت","De Bilt",43384
"هولندا","Netherlands","فوربورخ","Voorburg",43090
"هولندا","Netherlands","درونتن","Dronten",42011
"هولندا","Netherlands","تيل","Tiel",41920
"هولندا","Netherlands","بيفيرفايك","Beverwijk",41863
"هولندا","Netherlands","فايخن","Wijchen",41261
"هولندا","Netherlands","هاوزن","Huizen",41090
"كاليدونيا الجديدة","New Caledonia","نوميا","Noumea",182341
"كاليدونيا الجديدة","New Caledonia","شركة كوني","Kone",8144
"نيوزيلندا","New Zealand","إقليم أوكلاند","Auckland",1470100
"نيوزيلندا","New Zealand","كرايستشرش","Christchurch",383200
"نيوزيلندا","New Zealand","ويلينغتون","Wellington",216200
"نيوزيلندا","New Zealand","هاميلتون","Hamilton",176500
"نيوزيلندا","New Zealand","تاورانجا","Tauranga",151300
"نيوزيلندا","New Zealand","لور هوت","Lower Hutt",103400
"نيوزيلندا","New Zealand","بالميرستون نورث","Palmerston North",76236
"نيوزيلندا","New Zealand","نيبيار","Napier",62241
"نيوزيلندا","New Zealand","نيو بلايموث","New Plymouth",57600
"نيوزيلندا","New Zealand","بوريريوا","Porirua",55218
"نيوزيلندا","New Zealand","روتوروا","Rotorua",54204
"نيوزيلندا","New Zealand","وانجاري","Whangarei",50784
"نيوزيلندا","New Zealand","إنفركارجل","Invercargill",47625
"نيوزيلندا","New Zealand","نيلسون","Nelson",46437
"نيوزيلندا","New Zealand","هوت العليا","Upper Hutt",41000
"نيوزيلندا","New Zealand","وانجانوي","Whanganui",39400
"نيوزيلندا","New Zealand","دنيدن","Dunedin",36070
"نيوزيلندا","New Zealand","غيسبورن","Gisborne",34527
"نيوزيلندا","New Zealand","تيمارو","Timaru",27501
"نيوزيلندا","New Zealand","بلنهيم","Blenheim",26400
"نيوزيلندا","New Zealand","تاوبو","Taupo",23622
"نيوزيلندا","New Zealand","ماسترتون","Masterton",19818
"نيوزيلندا","New Zealand","كامبريدج","Cambridge",18651
"نيوزيلندا","New Zealand","أشتون","Ashton",17700
"نيوزيلندا","New Zealand","ليفين","Levin",17670
"نيوزيلندا","New Zealand","واكتاني","Whakatane",16850
"نيوزيلندا","New Zealand","ريتشموند","Richmond",15000
"نيوزيلندا","New Zealand","هافلوك الشمالية","Havelock North",13950
"نيوزيلندا","New Zealand","موسجيل","Mosgiel",13400
"نيوزيلندا","New Zealand","تي أواموتو","Te Awamutu",12195
"نيوزيلندا","New Zealand","هاويرا","Hawera",9792
"نيوزيلندا","New Zealand","غلنكويي","Glencoe",9750
"نيوزيلندا","New Zealand","مارتينيك","Wanaka",8900
"نيوزيلندا","New Zealand","غرايموث","Greymouth",7965
"نيوزيلندا","New Zealand","نهر التمز","Thames",7293
"نيوزيلندا","New Zealand","كايتيا","Kaitaia",5868
"نيوزيلندا","New Zealand","ستراتفورد","Stratford",5740
"نيوزيلندا","New Zealand","ويستبورت","Westport",4660
"نيوزيلندا","New Zealand","هوكيتيكا","Hokitika",2892
"نيوزيلندا","New Zealand","وايتاكيري","Waitakere",2018
"نيكاراجوا","Nicaragua","ماناغوا","Managua",1051236
"نيكاراجوا","Nicaragua","ليون","Leon",176171
"نيكاراجوا","Nicaragua","ماسايا","Masaya",139582
"نيكاراجوا","Nicaragua","إدارة ماتاغالبا","Matagalpa",133416
"نيكاراجوا","Nicaragua","تشينانديغا","Chinandega",121793
"نيكاراجوا","Nicaragua","إدارة إستيلي","Esteli",112084
"نيكاراجوا","Nicaragua","غرناطة","Granada",105862
"نيكاراجوا","Nicaragua","جينوتيغا","Jinotega",99382
"نيكاراجوا","Nicaragua","بويرتو كابيزاس","Bilwi",86279
"نيكاراجوا","Nicaragua","ميغل لوبيز دي ليغازبي","El Viejo",76775
"نيكاراجوا","Nicaragua","غينيا الجديدة","Nueva Guinea",66936
"نيكاراجوا","Nicaragua","ولولي دي خينوتيغا","Wiwili de Jinotega",57485
"نيكاراجوا","Nicaragua","ولولي دي خينوتيغا","Wiwili",57485
"نيكاراجوا","Nicaragua","بلوفيلدز، نيكاراغوا","Bluefields",56421
"نيكاراجوا","Nicaragua","جالابا","Jalapa",54491
"نيكاراجوا","Nicaragua","غويغالبا","Juigalpa",53798
"نيكاراجوا","Nicaragua","إدارة بواكو","Boaco",49839
"نيكاراجوا","Nicaragua","أكوتال","Ocotal",48765
"نيكاراجوا","Nicaragua","إل كوا","El Cua",43305
"نيكاراجوا","Nicaragua","خينوتبي","Jinotepe",42109
"نيكاراجوا","Nicaragua","سان خوسيه دي بوكاي","San Jose de Bocay",42029
"نيكاراجوا","Nicaragua","ريفاس","Rivas",41080
"نيكاراجوا","Nicaragua","سان كارلوس، الفلبين","San Carlos",37461
"نيكاراجوا","Nicaragua","سوموتو، نيكاراغوا","Somoto",33788
"نيكاراجوا","Nicaragua","سان رامون","San Ramon",30682
"نيكاراجوا","Nicaragua","تكساس يو اس اس","San Marcos",29019
"نيكاراجوا","Nicaragua","سان سيباستيان دي يالي","San Sebastian de Yali",26979
"نيكاراجوا","Nicaragua","فيلانويفا","Villanueva",25660
"نيكاراجوا","Nicaragua","روزيتا","Rosita",22723
"نيكاراجوا","Nicaragua","بويبلو نويبو","Pueblo Nuevo",20620
"نيكاراجوا","Nicaragua","بونانزا","Bonanza",18633
"نيكاراجوا","Nicaragua","سان رافاييل ديل نورتي","San Rafael del Norte",17789
"نيكاراجوا","Nicaragua","بلان","Belen",16428
"نيكاراجوا","Nicaragua","موراي","Murra",14487
"نيكاراجوا","Nicaragua","إل ألميندرو","El Almendro",13363
"النيجر","Niger","نيامي","Niamey",1496260
"النيجر","Niger","مرادي","Maradi",267249
"النيجر","Niger","منطقة زيندر","Zinder",235605
"النيجر","Niger","منطقة طاوة","Tahoua",117826
"النيجر","Niger","منطقة أغاديس","Agadez",117770
"النيجر","Niger","أرليت","Arlit",78651
"النيجر","Niger","بيرني نكوني","Birnin Konni",65252
"النيجر","Niger","جايا (الهند)","Gaya",45465
"النيجر","Niger","منطقة ديفا","Diffa",30988
"النيجر","Niger","ماداوا","Madaoua",24804
"النيجر","Niger","تيلابيري","Tillaberi",19262
"النيجر","Niger","انقيقمي","Nguigmi",17897
"النيجر","Niger","أنطوني فان ديك","Bandio",9237
"النيجر","Niger","كاوارا","Kawara",9064
"النيجر","Niger","تولوز","Toulou",8785
"نيجيريا","Nigeria","لاغوس","Lagos",16637000
"نيجيريا","Nigeria","كانو","Kano",4224966
"نيجيريا","Nigeria","أبوجا","Abuja",3770000
"نيجيريا","Nigeria","إبادان","Ibadan",3552000
"نيجيريا","Nigeria","اوكا","Awka",2171900
"نيجيريا","Nigeria","بورت هاركورت","Port Harcourt",1865000
"نيجيريا","Nigeria","بنين","Benin City",1780000
"نيجيريا","Nigeria","اونيتشا","Onitsha",1483000
"نيجيريا","Nigeria","ميدغري","Maiduguri",1197497
"نيجيريا","Nigeria","ساغامو","Shagamu",1132270
"نيجيريا","Nigeria","Ogbomoso North/ ogbomoso South/Orire","Ogbomoso",1032000
"نيجيريا","Nigeria","إنوغو","Enugu",1029400
"نيجيريا","Nigeria","أويري","Owerri",908109
"نيجيريا","Nigeria","أبيوكوتا","Abeokuta",888924
"نيجيريا","Nigeria","اكوري","Akure",847903
"نيجيريا","Nigeria","إلورين","Ilorin",847582
"نيجيريا","Nigeria","كادونا","Kaduna",760084
"نيجيريا","Nigeria","أوسوغبو","Osogbo",731000
"نيجيريا","Nigeria","ولاية باوتشي","Bauchi",693700
"نيجيريا","Nigeria","ولاية ترابة","Jalingo",660213
"نيجيريا","Nigeria","يوس","Jos",622802
"نيجيريا","Nigeria","أويو","Uyo",554906
"نيجيريا","Nigeria","ايفي","Ile-Ife",501952
"نيجيريا","Nigeria","أسابا","Asaba",500000
"نيجيريا","Nigeria","آدو إكيتي","Ado-Ekiti",446749
"نيجيريا","Nigeria","خلافة صكتو","Sokoto",427760
"نيجيريا","Nigeria","الاتحاد العام لطلبة فلسطين","Ugep",420000
"نيجيريا","Nigeria","إيجيبو أودي","Ijebu-Ode",394246
"نيجيريا","Nigeria","شكي","Saki",388225
"نيجيريا","Nigeria","أويو رومز","Oyo",386723
"نيجيريا","Nigeria","واري","Warri",363382
"نيجيريا","Nigeria","أومواهيا","Umuahia",359230
"نيجيريا","Nigeria","ولاية أوندو","Ondo",358430
"نيجيريا","Nigeria","لافيا","Lafia",330712
"نيجيريا","Nigeria","مينا","Minna",322163
"نيجيريا","Nigeria","نغورو","Nguru",270632
"نيجيريا","Nigeria","إسيين","Iseyin",236000
"نيجيريا","Nigeria","جزيرة فيكتوريا","Apapa",217362
"نيجيريا","Nigeria","كالابار","Calabar",179392
"نيجيريا","Nigeria","جامعة بار إيلان","Biu",176072
"نيجيريا","Nigeria","آدا","Ada",174152
"نيجيريا","Nigeria","ماكوردي","Makurdi",170925
"نيجيريا","Nigeria","إنسان","Kisi",155510
"نيجيريا","Nigeria","جبل","Dutse",153000
"نيجيريا","Nigeria","ايكوت إكبين","Ikot Ekpene",143077
"نيجيريا","Nigeria","موبي","Mubi",128900
"نيجيريا","Nigeria","غاشوا","Gashua",125100
"نيجيريا","Nigeria","ألاباما","Bama",118121
"مقدونيا الشمالية","North Macedonia","إسكوبية","Skopje",422540
"مقدونيا الشمالية","North Macedonia","كومانوفو","Kumanovo",70842
"مقدونيا الشمالية","North Macedonia","بوتلي","Bitola",69287
"مقدونيا الشمالية","North Macedonia","بريليب","Prilep",63308
"مقدونيا الشمالية","North Macedonia","تيتوفو","Tetovo",63176
"مقدونيا الشمالية","North Macedonia","فيليس","Veles",40664
"مقدونيا الشمالية","North Macedonia","أوخريد","Ohrid",38818
"مقدونيا الشمالية","North Macedonia","ستروميكا","Strumica",33825
"مقدونيا الشمالية","North Macedonia","غوستيفار","Gostivar",32814
"مقدونيا الشمالية","North Macedonia","كوتشاني","Kocani",28330
"مقدونيا الشمالية","North Macedonia","ستروغا","Struga",15009
